YEAR,COUNTRY,STATE/PROVINCE,SPECIES_CODE,COMMON_NAME,INVASIVE,TOTAL_COUNTED,AVERAGE_COUNTED,LOCATIONS
2000,US,NH,rehwoo,Red-headed Woodpecker,0,1.0,1.0,1
2000,US,MO,norfli,Northern Flicker,0,386.0,1.269736842105263,110
2000,US,NH,rebwoo,Red-bellied Woodpecker,0,38.0,1.027027027027027,15
2000,US,CO,bkcchi,Black-capped Chickadee,0,2080.0,2.421420256111758,173
2000,US,WY,bkcchi,Black-capped Chickadee,0,549.0,5.382352941176471,25
2000,US,CO,brncre,Brown Creeper,0,106.0,1.2183908045977012,33
2000,US,CO,chbchi,Chestnut-backed Chickadee,0,1.0,1.0,1
2000,US,CO,dowwoo,Downy Woodpecker,0,888.0,1.411764705882353,147
2000,US,CO,eursta,European Starling,1,7033.0,12.880952380952381,135
2000,US,CT,yebsap,Yellow-bellied Sapsucker,0,23.0,1.15,15
2000,US,CO,haiwoo,Hairy Woodpecker,0,574.0,1.5726027397260274,77
2000,US,CO,houfin,House Finch,0,10516.0,10.40158259149357,174
2000,US,CO,houspa,House Sparrow,1,12234.0,16.69031377899045,132
2000,US,CO,juntit1,Juniper Titmouse,0,48.0,1.411764705882353,11
2000,US,CT,y00326,Oak/Juniper Titmouse (Plain Titmouse),0,4.0,4.0,1
2000,US,CO,lewwoo,Lewis's Woodpecker,0,24.0,1.2,7
2000,US,CO,bewwre,Bewick's Wren,0,8.0,1.0,5
2000,US,MO,houspa,House Sparrow,1,7447.0,8.993961352657005,148
2000,US,MO,houfin,House Finch,0,6977.0,7.438166311300639,176
2000,US,MO,haiwoo,Hairy Woodpecker,0,278.0,1.1164658634538152,75
2000,CA,NB,norfli,Northern Flicker,0,7.0,1.1666666666666667,3
2000,US,WY,dowwoo,Downy Woodpecker,0,72.0,1.5,14
2000,US,WY,eursta,European Starling,1,595.0,16.52777777777778,16
2000,US,WY,haiwoo,Hairy Woodpecker,0,23.0,1.0454545454545454,6
2000,US,WY,houfin,House Finch,0,1735.0,15.491071428571429,30
2000,US,WY,houspa,House Sparrow,1,3187.0,20.29936305732484,32
2000,US,WY,mouchi,Mountain Chickadee,0,142.0,4.303030303030303,10
2000,US,WY,norfli,Northern Flicker,0,68.0,1.4782608695652173,20
2000,US,WY,whbnut,White-breasted Nuthatch,0,18.0,1.2,5
2000,CA,NB,houfin,House Finch,0,276.0,19.714285714285715,6
2000,CA,NB,haiwoo,Hairy Woodpecker,0,253.0,1.7094594594594594,31
2000,US,MO,borchi2,Boreal Chickadee,0,5.0,2.5,2
2000,US,MO,brncre,Brown Creeper,0,72.0,1.0746268656716418,35
2000,US,MO,carchi,Carolina Chickadee,0,545.0,2.454954954954955,47
2000,US,MO,carwre,Carolina Wren,0,602.0,1.2808510638297872,124
2000,US,MO,dowwoo,Downy Woodpecker,0,1913.0,1.768022181146026,190
2000,US,MO,easblu,Eastern Bluebird,0,397.0,2.962686567164179,54
2000,CA,NB,rebwoo,Red-bellied Woodpecker,0,3.0,3.0,1
2000,CA,NB,whbnut,White-breasted Nuthatch,0,37.0,1.2758620689655173,8
2000,US,MO,bnhnut,Brown-headed Nuthatch,0,1.0,1.0,1
2000,US,TX,eursta,European Starling,1,1937.0,5.518518518518518,107
2000,US,MO,bkcchi,Black-capped Chickadee,0,1466.0,2.4889643463497455,118
2000,US,MO,bewwre,Bewick's Wren,0,5.0,1.0,2
2000,US,NH,yebsap,Yellow-bellied Sapsucker,0,1.0,1.0,1
2000,US,VA,yebsap,Yellow-bellied Sapsucker,0,112.0,1.0769230769230769,61
2000,US,VA,y00326,Oak/Juniper Titmouse (Plain Titmouse),0,7.0,1.75,2
2000,US,VA,y00033,Carolina/Black-capped Chickadee,0,1728.0,3.1361161524500907,123
2000,US,MO,eursta,European Starling,1,7740.0,11.088825214899714,159
2000,US,MO,eutspa,Eurasian Tree Sparrow,1,88.0,2.838709677419355,12
2000,US,CO,mouchi,Mountain Chickadee,0,2124.0,2.925619834710744,150
2000,US,CO,norfli,Northern Flicker,0,1242.0,1.8,158
2000,US,CO,borchi2,Boreal Chickadee,0,3.0,3.0,1
2000,CA,QC,tuftit,Tufted Titmouse,0,28.0,2.3333333333333335,4
2000,CA,QC,whbnut,White-breasted Nuthatch,0,649.0,1.5829268292682928,87
2000,US,FL,recwoo,Red-cockaded Woodpecker,0,1.0,1.0,1
2000,US,FL,rehwoo,Red-headed Woodpecker,0,40.0,1.6,14
2000,US,TX,bewwre,Bewick's Wren,0,214.0,1.3544303797468353,47
2000,US,TX,bkcchi,Black-capped Chickadee,0,265.0,2.4311926605504586,28
2000,CA,PE,y00033,Carolina/Black-capped Chickadee,0,2.0,2.0,1
2000,US,TX,bnhnut,Brown-headed Nuthatch,0,59.0,1.475,9
2000,US,TX,brncre,Brown Creeper,0,67.0,1.0634920634920635,34
2000,US,TX,carchi,Carolina Chickadee,0,2180.0,2.4276169265033407,191
2000,US,FL,treswa,Tree Swallow,0,27.0,9.0,1
2000,US,FL,tuftit,Tufted Titmouse,0,1023.0,2.13125,97
2000,US,FL,whbnut,White-breasted Nuthatch,0,21.0,1.6153846153846154,5
2000,US,FL,y00033,Carolina/Black-capped Chickadee,0,5.0,2.5,2
2000,US,FL,yebsap,Yellow-bellied Sapsucker,0,35.0,1.1290322580645162,16
2000,US,NH,norfli,Northern Flicker,0,22.0,1.1,11
2000,US,NH,houspa,House Sparrow,1,1154.0,7.079754601226994,35
2000,US,NH,houfin,House Finch,0,996.0,4.426666666666667,56
2000,US,TX,dowwoo,Downy Woodpecker,0,421.0,1.4080267558528428,87
2000,CA,QC,bkcchi,Black-capped Chickadee,0,4293.0,4.940161104718067,159
2000,CA,QC,borchi2,Boreal Chickadee,0,91.0,3.033333333333333,14
2000,CA,QC,britit,Bridled Titmouse,0,7.0,7.0,1
2000,US,FL,yesfli,Northern Flicker (Yellow-shafted),0,1.0,1.0,1
